ï»¿finess_et,raison_sociale,voie,adresse_complete,num_tel,num_fax,type_etablissement,date_ouverture,lat,lng,wgs84,COMMUNE,comune
770310027,CLINIQUE PSYCHIATRIQ.DE L'ANGE GARDIEN,LEOPOLD BELLAN,R LEOPOLD BELLAN,01 60 24 58 00,01 60 22 73 44,Autres Etablissements de Lutte contre les Maladies Mentales,28949,48.9754085,3.150776,"48.9754085, 3.150776",CHAMIGNY,http://www.wikidata.org/entity/Q1416661
770809184,CTRE MEDICO-PSYCHOLOGIQUE 77G04,DES GRATTONS,R DES GRATTONS,01 64 08 98 64,01 64 08 90 39,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.537047,3.286581,"48.537047, 3.286581",PROVINS,http://www.wikidata.org/entity/Q203285
780804027,LONG SEJOUR DE L'HOPITAL HOUDAN,DE PARIS,42 R DE PARIS,01 30 46 18 00,01 30 46 18 58,Etablissements de Soins de Longue DurÃ©e,29042,48.7927308,1.6004891,"48.7927308, 1.6004891",HOUDAN,http://www.wikidata.org/entity/Q389485
780825816,CTRE DE READ.FONCT.DE RICHEBOURG,DE GRESSEY,22 RTE DE GRESSEY,01 34 85 36 00,01 34 87 72 79,Etablissements de Soins de Suite et de RÃ©adaptation,28725,48.8251055,1.6344206,"48.8251055, 1.6344206",RICHEBOURG,http://www.wikidata.org/entity/Q495705
780825816,CTRE DE READ.FONCT.DE RICHEBOURG,DE GRESSEY,22 RTE DE GRESSEY,01 34 85 36 00,01 34 87 72 79,Etablissements de Soins de Suite et de RÃ©adaptation,28725,48.8251055,1.6344206,"48.8251055, 1.6344206",RICHEBOURG,http://www.wikidata.org/entity/Q1114996
780825816,CTRE DE READ.FONCT.DE RICHEBOURG,DE GRESSEY,22 RTE DE GRESSEY,01 34 85 36 00,01 34 87 72 79,Etablissements de Soins de Suite et de RÃ©adaptation,28725,48.8251055,1.6344206,"48.8251055, 1.6344206",RICHEBOURG,http://www.wikidata.org/entity/Q1325554
780810164,HOPITAL DE JOUR SECT.78 G 2,ST VINCENT,62 R ST VINCENT,01 34 77 38 05,01 34 78 54 88,Centres Hospitaliers,39514,48.9848932,1.7194406,"48.9848932, 1.7194406",MANTES LA JOLIE,http://www.wikidata.org/entity/Q207253
950500017,CENTRE MEDICAL LE PARC CH DU VEXIN,DE LA BUCAILLE,R DE LA BUCAILLE,01 34 79 44 44,01 34 79 44 79,Centres Hospitaliers,26461,49.0748893,1.7687646,"49.0748893, 1.7687646",AINCOURT,http://www.wikidata.org/entity/Q405949
780809588,CENTRE MEDICO-PSYCHOL.78G03,DU PLATEAU,16 R DU PLATEAU,01 30 95 87 74,01 30 90 05 36,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.9595441,1.8627566,"48.9595441, 1.8627566",AUBERGENVILLE,http://www.wikidata.org/entity/Q687036
780017927,CMP + CATTP 78G03,ARISTIDE BRIAND,60 R ARISTIDE BRIAND,01 30 22 13 43,01 30 22 16 93,Autres Etablissements de Lutte contre les Maladies Mentales,35431,48.9886354,1.9111417,"48.9886354, 1.9111417",LES MUREAUX,http://www.wikidata.org/entity/Q317433
950016139,CH- MARINES SSR GERIATRIQUE,GAMBETTA,12 BD GAMBETTA,,,Centres Hospitaliers,40441,49.1460735,1.9767876,"49.1460735, 1.9767876",MARINES,http://www.wikidata.org/entity/Q272060
780300414,CENTRE MEDICO-CHIRURGICAL DE L'EUROPE,DE SAINT GERMAIN,9B R DE SAINT GERMAIN,01 39 17 22 22,01 39 17 24 95,Etablissements de Soins de Courte DurÃ©e,27030,48.8805256,2.1085083,"48.8805256, 2.1085083",LE PORT MARLY,http://www.wikidata.org/entity/Q1462695
920023652,CMP ANTENNE DE CHAVILLE,DE LA FONTAINE HENRI IV,22 AV DE LA FONTAINE HENRI IV,01 41 15 05 10,,Autres Etablissements de Lutte contre les Maladies Mentales,35985,48.8115351,2.1926669,"48.8115351, 2.1926669",CHAVILLE,http://www.wikidata.org/entity/Q494125
920310034,CLINIQUE DU CHATEAU DE GARCHES,DE LA PORTE JAUNE,11B R DE LA PORTE JAUNE,01 47 95 63 00,01 47 95 64 00,Autres Etablissements de Lutte contre les Maladies Mentales,11324,48.8427993,2.1990321,"48.8427993, 2.1990321",GARCHES,http://www.wikidata.org/entity/Q246199
780018578,CMP ANNEXE,BOURQUELOT,100B R BOURQUELOT,01 39 15 77 70,,Autres Etablissements de Lutte contre les Maladies Mentales,39140,48.9437909,2.1992185,"48.9437909, 2.1992185",SARTROUVILLE,http://www.wikidata.org/entity/Q209101
950032755,APPARTEMENT THERAP CLAUDE BERNARD,CLAUDE BERNARD,61 R CLAUDE BERNARD,,,Centres Hospitaliers,36880,48.924101,2.2088354,"48.924101, 2.2088354",BEZONS,http://www.wikidata.org/entity/Q238429
920010949,HJ ADO LE SUD EST,LE SUD EST,5 BD LE SUD EST,01 41 37 39 94,,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,36880,48.892423,2.215331,"48.892423, 2.215331",NANTERRE,http://www.wikidata.org/entity/Q170507
920014578,CMP,DES MARRONNIERS,10 VLA DES MARRONNIERS,01 41 38 02 73,01 41 38 95 61,Autres Etablissements de Lutte contre les Maladies Mentales,39140,48.8828003,2.2202113,"48.8828003, 2.2202113",NANTERRE,http://www.wikidata.org/entity/Q170507
910010669,HJ LES COLOMBIERS 91G16,DU GAL LECLERC,7 AV DU GAL LECLERC,01 69 25 44 78,,Centres Hospitaliers,36880,48.7063766,2.2380868,"48.7063766, 2.2380868",PALAISEAU,http://www.wikidata.org/entity/Q205580
920000593,CHICNP - SITE  PUTEAUX,RICHARD WALLACE,1 BD RICHARD WALLACE,01 41 18 30 00,01 41 18 30 22,Centres Hospitaliers,16803,48.8787546,2.2419782,"48.8787546, 2.2419782",PUTEAUX,http://www.wikidata.org/entity/Q234743
920810843,CMP ADULTES 92G15 (NATIONALE),NATIONALE,3 R NATIONALE,01 47 61 06 74,01 41 41 03 69,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.8243788,2.244428,"48.8243788, 2.244428",BOULOGNE BILLANCOURT,http://www.wikidata.org/entity/Q172455
920300423,CLINIQUE VILLA MARIE LOUISE,JEAN BONAL,15 R JEAN BONAL,08 26 10 62 07,,Etablissements de Soins de Suite et de RÃ©adaptation,38932,48.9074729,2.2529719,"48.9074729, 2.2529719",LA GARENNE COLOMBES,http://www.wikidata.org/entity/Q236658
920812344,HOPITAL DE JOUR COURBEVOIE 92I02,KILFORD,41 R KILFORD,01 47 68 54 15,,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,32519,48.9011725,2.253877,"48.9011725, 2.253877",COURBEVOIE,http://www.wikidata.org/entity/Q189715
950000026,CTRE MEDICO-PSYCHOLOGIQUE 95G05,CHARLES DE GAULLE,46 BD CHARLES DE GAULLE,01 39 80 16 52,01 30 25 41 49,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.9714839,2.2584363,"48.9714839, 2.2584363",SANNOIS,http://www.wikidata.org/entity/Q259216
910810621,CENTRE JAURES 91 G 15,JEAN JAURES,77 AV JEAN JAURES,01 69 32 13 58,01 69 32 21 32,Centres Hospitaliers,34709,48.7212617,2.2595747,"48.7212617, 2.2595747",PALAISEAU,http://www.wikidata.org/entity/Q205580
950006098,CENTRE THOREZ,DE L'EUROPE,38 PL DE L'EUROPE,01 34 11 73 40,01 30 25 04 81,Autres Etablissements de Lutte contre les Maladies Mentales,38353,48.9068945,2.2622554,"48.9068945, 2.2622554",ARGENTEUIL,http://www.wikidata.org/entity/Q181946
920420023,CLINIQUE L'ERMITAGE DE CLAMART,DE L'EST,1 R DE L'EST,01 41 90 14 30,01 46 44 31 63,Etablissements de Soins de Suite et de RÃ©adaptation,18264,48.7972108,2.2625548,"48.7972108, 2.2625548",CLAMART,http://www.wikidata.org/entity/Q194160
920810645,CMP 92I06 ENFANTS,GÃ‰NÃ‰RAL LECLERC,41 AV GÃ‰NÃ‰RAL LECLERC,01 46 30 15 01,01 46 31 10 80,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.7833609,2.2667654,"48.7833609, 2.2667654",LE PLESSIS ROBINSON,http://www.wikidata.org/entity/Q259107
920300670,CLINIQUE SAINTE-ISABELLE,DU CHATEAU,24 BD DU CHATEAU,01 40 88 44 00,01 46 37 10 02,Etablissements de Soins de Courte DurÃ©e,22647,48.8903212,2.2698414,"48.8903212, 2.2698414",NEUILLY SUR SEINE,http://www.wikidata.org/entity/Q48958
920000684,CENTRE CHIRURGICAL MARIE LANNELONGUE,DE LA RESISTANCE,133 AV DE LA RESISTANCE,01 40 94 28 00,01 46 30 37 92,Etablissements de Soins de Courte DurÃ©e,28289,48.7830933,2.2740917,"48.7830933, 2.2740917",LE PLESSIS ROBINSON,http://www.wikidata.org/entity/Q259107
920810660,"CMP 92I07 ENFANTS "" L'AUBIER """,DU GENERAL DE GAULLE,121B AV DU GENERAL DE GAULLE,01 41 87 04 01,01 41 87 04 05,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.8176962,2.27651,"48.8176962, 2.27651",BOURG LA REINE,http://www.wikidata.org/entity/Q249852
750170185,HÃ”PITAL DE JOUR AURORE,DES CEVENNES,35 R DES CEVENNES,01 45 58 17 20,01 45 50 12 55,Autres Etablissements de Lutte contre les Maladies Mentales,24847,48.8434072,2.2788163,"48.8434072, 2.2788163",PARIS,http://www.wikidata.org/entity/Q90
920300753,CTRE CHIRURGICAL AMBROISE PARE,VICTOR HUGO,27 BD VICTOR HUGO,01 46 41 88 88,01 46 41 89 80,Etablissements de Soins de Courte DurÃ©e,27395,48.8865175,2.2793491,"48.8865175, 2.2793491",NEUILLY SUR SEINE,http://www.wikidata.org/entity/Q48958
750007908,CENTRE TISSERAND,TISSERAND,11 R TISSERAND,01 44 25 05 01,01 45 58 42 41,Autres Etablissements de Lutte contre les Maladies Mentales,36161,48.8406532,2.2842274,"48.8406532, 2.2842274",PARIS,http://www.wikidata.org/entity/Q90
920023918,C.A.S.A.,AVAULEE,5 R AVAULEE,01 46 55 56 66,,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,39814,48.8164734,2.2922346,"48.8164734, 2.2922346",MALAKOFF,http://www.wikidata.org/entity/Q253721
750150344,HOPITAL PRIVE COGNACQ-JAY,EUGENE MILLON,15 R EUGENE MILLON,01 45 30 85 00,01 40 44 78 73,Etablissements de Soins de Suite et de RÃ©adaptation,7765,48.8377714,2.2928287,"48.8377714, 2.2928287",PARIS,http://www.wikidata.org/entity/Q90
920300043,HOPITAL PRIVE D'ANTONY,VELPEAU,1 R VELPEAU,01 46 74 37 00,01 46 66 30 23,Etablissements de Soins de Courte DurÃ©e,37575,48.7566772,2.3023535,"48.7566772, 2.3023535",ANTONY,http://www.wikidata.org/entity/Q205592
920300464,HOPITAL  SAINT-JEAN DES GRESILLONS,DES GRESILLONS,89 AV DES GRESILLONS,01 40 80 66 66,01 47 93 00 47,Etablissements de Soins de Suite et de RÃ©adaptation,28498,48.9159602,2.3038675,"48.9159602, 2.3038675",GENNEVILLIERS,http://www.wikidata.org/entity/Q221968
750300915,CLINIQUE INTERNATIONALE PARC MONCEAU,DE CHAZELLES,21 R DE CHAZELLES,01 48 88 25 25,01 48 88 25 88,Etablissements de Soins de Courte DurÃ©e,25553,48.8799408,2.3042696,"48.8799408, 2.3042696",PARIS,http://www.wikidata.org/entity/Q90
750802308,CMP ENFANTS GRENELLE,DE GRENELLE,164 R DE GRENELLE,01 45 51 85 41,,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.8580522,2.3089662,"48.8580522, 2.3089662",PARIS,http://www.wikidata.org/entity/Q90
920003092,HAD 92G03,FANNY,12 R FANNY,01 41 06 63 70,,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,1556,48.8994779,2.3153532,"48.8994779, 2.3153532",CLICHY,http://www.wikidata.org/entity/Q201982
750038358,CENTRE DE POST CURE LEMERCIER,LEMERCIER,110 R LEMERCIER,01 42 26 84 45,,Autres Etablissements de Lutte contre les Maladies Mentales,41043,48.8900596,2.3175448,"48.8900596, 2.3175448",PARIS,http://www.wikidata.org/entity/Q90
920811882,CTRE ACTIVITE THERAP. (VENT DU LARGE),CARVES,44 R CARVES,01 40 92 00 30,01 49 85 34 62,Autres Etablissements de Lutte contre les Maladies Mentales,29286,48.8124254,2.3225848,"48.8124254, 2.3225848",MONTROUGE,http://www.wikidata.org/entity/Q241021
950803262,CENTRE MEDICO-PSYCHOLOGIQUE G07,RENAUD,7 R RENAUD,01 34 12 88 50,01 39 64 67 74,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.9931022,2.3247554,"48.9931022, 2.3247554",MONTMORENCY,http://www.wikidata.org/entity/Q316891
950005959,CMP MONTMORENCY,RENAUD,7 R RENAUD,,,Autres Etablissements de Lutte contre les Maladies Mentales,38353,48.9931022,2.3247554,"48.9931022, 2.3247554",MONTMORENCY,http://www.wikidata.org/entity/Q316891
750003931,C.A.C. ADULTE GARANCIÃˆRE,GARANCIERE,17 R GARANCIERE,01 43 29 05 30,01 44 07 03 56,Autres Etablissements de Lutte contre les Maladies Mentales,33604,48.8495308,2.3359801,"48.8495308, 2.3359801",PARIS,http://www.wikidata.org/entity/Q90
750801524,CLINIQUE DENTAIRE J.DELIBERO (AP-HP),LA TOUR D'AUVERGNE,45 R LA TOUR D'AUVERGNE,01 42 34 79 25,,Centres Hospitaliers RÃ©gionaux,1556,48.8797379,2.3409384,"48.8797379, 2.3409384",PARIS,http://www.wikidata.org/entity/Q90
750300014,CLINIQUE MEDICO-CHIRURGICALE DU LOUVRE,DES PRETRES SAINT GERMAIN,17 R DES PRETRES SAINT GERMAIN,01 53 40 60 00,01 53 40 60 63,Etablissements de Soins de Courte DurÃ©e,20835,48.8592238,2.3411803,"48.8592238, 2.3411803",PARIS,http://www.wikidata.org/entity/Q90
750006058,CMP CATTP ORDENER,ORDONER,40 VOI ORDONER,01 42 59 83 40,01 42 55 56 86,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.89215,2.3444472,"48.89215, 2.3444472",PARIS,http://www.wikidata.org/entity/Q90
750830044,C.I.A.P.A,DU SIMPLON,55 R DU SIMPLON,01 53 09 27 90,01 53 09 27 99,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,36093,48.8948404,2.3463234,"48.8948404, 2.3463234",PARIS,http://www.wikidata.org/entity/Q90
750024028,CENTRE CHATELET,SAINT DENIS,5 R SAINT DENIS,,,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,38353,48.8587662,2.3474434,"48.8587662, 2.3474434",PARIS,http://www.wikidata.org/entity/Q90
910012988,HOPITAL DE JOUR G07,DE ROSSAYS,24 R DE ROSSAYS,01 69 45 56 24,,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,38910,48.673326,2.3521518,"48.673326, 2.3521518",SAVIGNY SUR ORGE,http://www.wikidata.org/entity/Q243956
750053910,HOPITAL DE JOUR CENTRE CLEMENT MICHEL,DU CONVENTIONNEL CHIAPPE,6 R DU CONVENTIONNEL CHIAPPE,,,Autres Etablissements de Lutte contre les Maladies Mentales,40547,48.8188166,2.3631339,"48.8188166, 2.3631339",PARIS,http://www.wikidata.org/entity/Q90
750810384,HOPITAL DE JOUR GEORGES VACOLA,DE LA LOIRE,44 QUA DE LA LOIRE,01 42 02 19 19,01 42 02 87 47,Autres Etablissements de Lutte contre les Maladies Mentales,27684,48.8853883,2.3751111,"48.8853883, 2.3751111",PARIS,http://www.wikidata.org/entity/Q90
750140022,CLINIQUE MEDICO-UNIVERSITAIRE G.HEUYER,DES GRANDS MOULINS,68 R DES GRANDS MOULINS,01 45 85 25 17,01 45 85 13 44,Autres Etablissements de Lutte contre les Maladies Mentales,23146,48.8273832,2.3754926,"48.8273832, 2.3754926",PARIS,http://www.wikidata.org/entity/Q90
750032229,HÃ”PITAL MÃˆRE-ENFANT DE L'EST PARISIEN,DES BLUETS,9 R DES BLUETS,01 55 28 03 00,,Etablissements de Soins de Suite et de RÃ©adaptation,40290,48.864351,2.3818073,"48.864351, 2.3818073",PARIS,http://www.wikidata.org/entity/Q90
750006579,CENTRE LOUIS LE GUILLANT,SERVAN,25 R SERVAN,01 43 79 81 44,01 43 79 74 18,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,1556,48.8603525,2.3833278,"48.8603525, 2.3833278",PARIS,http://www.wikidata.org/entity/Q90
750802811,CMP ADULTES CRIMÃ‰E,DE CRIMÃ‰E,97 R DE CRIMÃ‰E,01 42 49 21 50,01 42 06 66 84,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.8842436,2.3840322,"48.8842436, 2.3840322",PARIS,http://www.wikidata.org/entity/Q90
940000482,CENTRE MEDICO-PSYCHOLOGIQUE 94G17,DU GENERAL DE GAULLE,7B AV DU GENERAL DE GAULLE,01 48 84 96 11,01 48 84 94 39,Autres Etablissements de Lutte contre les Maladies Mentales,33615,48.7666946,2.3844987,"48.7666946, 2.3844987",THIAIS,http://www.wikidata.org/entity/Q316452
940000318,CMP 94G12,VENISE GOSNAT,9 PROM VENISE GOSNAT,01 46 72 21 64,01 45 59 05 26,Centres Hospitaliers,31057,48.813055,2.38822,"48.813055, 2.38822",IVRY SUR SEINE,http://www.wikidata.org/entity/Q193877
940300569,CLINIQUE CHIRURGICALE DE VITRY,DE LA PETITE SAUSSAIE,22 R DE LA PETITE SAUSSAIE,01 45 73 35 35,01 45 73 35 99,Etablissements de Soins de Courte DurÃ©e,21191,48.7856378,2.3894821,"48.7856378, 2.3894821",VITRY SUR SEINE,http://www.wikidata.org/entity/Q72248
750170490,HOPITAL DE JOUR ENTRAIDE UNIVERSITAIRE,DU SAHEL,13 R DU SAHEL,01 43 45 86 74,01 43 42 50 42,Autres Etablissements de Lutte contre les Maladies Mentales,28550,48.8411357,2.4027729,"48.8411357, 2.4027729",PARIS,http://www.wikidata.org/entity/Q90
940804628,CMP INF-JUV PABLO PICASSO,TOUR PABLO PICASSO,3  TOUR PABLO PICASSO,01 48 84 23 05,01 48 84 23 05,Autres Etablissements de Lutte contre les Maladies Mentales,29960,48.762541,2.4088759,"48.762541, 2.4088759",CHOISY LE ROI,http://www.wikidata.org/entity/Q212987
940804602,CMP  INF-JUV ANATOLE  FRANCE,ANATOLE FRANCE,33 AV ANATOLE FRANCE,01 48 93 29 29,01 48 93 29 29,Autres Etablissements de Lutte contre les Maladies Mentales,26299,48.8244793,2.4110188,"48.8244793, 2.4110188",CHARENTON LE PONT,http://www.wikidata.org/entity/Q212793
930150032,MATERNITE DES LILAS,DU COQ FRANCAIS,12 R DU COQ FRANCAIS,01 49 72 64 65,01 43 62 70 41,Etablissements de Soins de Courte DurÃ©e,23438,48.8786012,2.4148143,"48.8786012, 2.4148143",LES LILAS,http://www.wikidata.org/entity/Q256004
940007479,HOPITAL DE JOUR ALFORTVILLE,EDOUARD VAILLANT,54 R EDOUARD VAILLANT,,,Centres Hospitaliers,38353,48.8110919,2.4178193,"48.8110919, 2.4178193",ALFORTVILLE,http://www.wikidata.org/entity/Q233909
940813090,POLYCLINIQUE LA CONCORDE,MARCEL BOURDARIAS,90 R MARCEL BOURDARIAS,01 45 18 28 28,01 45 18 28 00,Etablissements de Soins de Courte DurÃ©e,34035,48.8048644,2.4241601,"48.8048644, 2.4241601",ALFORTVILLE,http://www.wikidata.org/entity/Q233909
940006919,CMP HUGO,VICTOR HUGO,9 R VICTOR HUGO,01 43 76 90 30,01 43 78 23 69,Autres Etablissements de Lutte contre les Maladies Mentales,38353,48.8013323,2.433051,"48.8013323, 2.433051",MAISONS ALFORT,http://www.wikidata.org/entity/Q208314
950006718,HOPITAL DE JOUR 95G11,DE L'HOTEL DIEU,R DE L'HOTEL DIEU,,,Centres Hospitaliers,36845,48.987459,2.448264,"48.987459, 2.448264",GONESSE,http://www.wikidata.org/entity/Q271659
930815576,CENTRE MEDICO PSY,HECTOR BERLIOZ,40 R HECTOR BERLIOZ,01 48 30 13 14,,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.9059103,2.4526204,"48.9059103, 2.4526204",BOBIGNY,http://www.wikidata.org/entity/Q154724
930811237,SMUR PEDIA.AVICENNE AP-HP,DE LA BOISSIERE,56 BD DE LA BOISSIERE,01 49 20 30 40,01 49 20 31 23,Centres Hospitaliers RÃ©gionaux,1556,48.878406,2.4533091,"48.878406, 2.4533091",MONTREUIL,http://www.wikidata.org/entity/Q193370
930811237,SMUR PEDIA.AVICENNE AP-HP,DE LA BOISSIERE,56 BD DE LA BOISSIERE,01 49 20 30 40,01 49 20 31 23,Centres Hospitaliers RÃ©gionaux,1556,48.878406,2.4533091,"48.878406, 2.4533091",MONTREUIL,http://www.wikidata.org/entity/Q213344
930811237,SMUR PEDIA.AVICENNE AP-HP,DE LA BOISSIERE,56 BD DE LA BOISSIERE,01 49 20 30 40,01 49 20 31 23,Centres Hospitaliers RÃ©gionaux,1556,48.878406,2.4533091,"48.878406, 2.4533091",MONTREUIL,http://www.wikidata.org/entity/Q1139997
930811237,SMUR PEDIA.AVICENNE AP-HP,DE LA BOISSIERE,56 BD DE LA BOISSIERE,01 49 20 30 40,01 49 20 31 23,Centres Hospitaliers RÃ©gionaux,1556,48.878406,2.4533091,"48.878406, 2.4533091",MONTREUIL,http://www.wikidata.org/entity/Q1412936
930815543,CATTP VERDUN,DE VERDUN,18 AV DE VERDUN,01 48 91 72 57,,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.8956126,2.4561274,"48.8956126, 2.4561274",NOISY LE SEC,http://www.wikidata.org/entity/Q370224
930300678,KORIAN ROGER SALENGRO,ROGER SALENGRO,1 BD ROGER SALENGRO,01 41 83 55 55,01 48 46 19 78,Etablissements de Soins de Suite et de RÃ©adaptation,36923,48.887764,2.4566499,"48.887764, 2.4566499",NOISY LE SEC,http://www.wikidata.org/entity/Q370224
940804420,CENTRE THERAPEUTIQUE FONTENAY,MOT,24 R MOT,01 48 76 47 47,01 48 73 56 62,Autres Etablissements de Lutte contre les Maladies Mentales,28856,48.8463178,2.4695215,"48.8463178, 2.4695215",FONTENAY SOUS BOIS,http://www.wikidata.org/entity/Q193899
940800717,HOPITAL DE JOUR 94G01 FONTENAY,ANATOLE FRANCE,8 R ANATOLE FRANCE,01 48 75 21 63,01 48 75 55 97,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,28616,48.852946,2.4716814,"48.852946, 2.4716814",FONTENAY SOUS BOIS,http://www.wikidata.org/entity/Q193899
940006828,CMP JOYEUSE,JOYEUSE,18 R JOYEUSE,,,Autres Etablissements de Lutte contre les Maladies Mentales,38353,48.818783,2.4764719,"48.818783, 2.4764719",JOINVILLE LE PONT,http://www.wikidata.org/entity/Q609134
940170095,ECOLE EXPERIMENTALE,PASTEUR,63 R PASTEUR,01 43 39 64 61,01 43 39 85 48,Autres Etablissements de Lutte contre les Maladies Mentales,25212,48.7758041,2.477626,"48.7758041, 2.477626",BONNEUIL SUR MARNE,http://www.wikidata.org/entity/Q670957
930005608,CENTRE GALLIENI,GALLIENI,86 AV GALLIENI,,,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,37622,48.905616,2.4795122,"48.905616, 2.4795122",BONDY,http://www.wikidata.org/entity/Q237394
940800782,HOPITAL DE JOUR 94G02 NOGENT,GUSTAVE LEBEGUE,3 R GUSTAVE LEBEGUE,01 48 73 41 82,01 48 73 16 80,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,28048,48.8376378,2.4814396,"48.8376378, 2.4814396",NOGENT SUR MARNE,http://www.wikidata.org/entity/Q212274
930815568,APPARTEMENT THERAPEUTIQUE,L.A. BLANQUI,35 R L.A. BLANQUI,01 48 50 19 51,,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.8996808,2.4822275,"48.8996808, 2.4822275",BONDY,http://www.wikidata.org/entity/Q237394
930300686,CLINIQUE DE L'AURORE,DU GENERAL LECLERC,168B R DU GENERAL LECLERC,01 48 12 50 00,,Etablissements de Soins de Suite et de RÃ©adaptation,28584,48.8655769,2.4952363,"48.8655769, 2.4952363",ROSNY SOUS BOIS,http://www.wikidata.org/entity/Q275547
930012489,APPARTEMENT THERAPEUTIQUE,DES SAPINS,1 ALL DES SAPINS,01 43 83 88 13,,Autres Etablissements de Lutte contre les Maladies Mentales,31413,48.9471593,2.5059293,"48.9471593, 2.5059293",AULNAY SOUS BOIS,http://www.wikidata.org/entity/Q192773
940006679,HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E,LÃ‰ON MENU,33 R LÃ‰ON MENU,01 49 14 80 00,,Etablissements de Soins de Courte DurÃ©e,40051,48.8392317,2.5381791,"48.8392317, 2.5381791",BRY SUR MARNE,http://www.wikidata.org/entity/Q369954
940140080,HOPITAL DE JOUR 94G04 VILLIERS,DE CHENNEVIERES,12 R DE CHENNEVIERES,01 49 30 74 78,,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,29423,48.818832,2.5392128,"48.818832, 2.5392128",VILLIERS SUR MARNE,http://www.wikidata.org/entity/Q258636
940140080,HOPITAL DE JOUR 94G04 VILLIERS,DE CHENNEVIERES,12 R DE CHENNEVIERES,01 49 30 74 78,,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,29423,48.818832,2.5392128,"48.818832, 2.5392128",VILLIERS SUR MARNE,http://www.wikidata.org/entity/Q79600121
770300259,CLINIQUE LES TROIS SOLEILS,DU CHATEAU,19 R DU CHATEAU,01 64 71 80 00,01 60 65 76 25,Etablissements de Soins de Suite et de RÃ©adaptation,25938,48.5265518,2.572056,"48.5265518, 2.572056",BOISSISE LE ROI,http://www.wikidata.org/entity/Q1416731
770010999,CMP BLUM,LEON BLUM,73 AV LEON BLUM,01 64 41 63 93,01 64 41 80 46,Autres Etablissements de Lutte contre les Maladies Mentales,38353,48.5966089,2.581447,"48.5966089, 2.581447",SAVIGNY LE TEMPLE,http://www.wikidata.org/entity/Q328010
